SampleID,Location,Date,Escherichia_coli_per100ml
R1300457-22,GÄVLÄXXS,2013-04-22 09:00,<50
R1300457-23,GÄVLÄXXS,2013-04-22 19:00,<50
R1300457-24,GÄVLÄXXS,2013-04-23 09:00,100
R1300457-25,GÄVLÄXXS,2013-04-23 19:00,<50
R1300457-26,GÄVLÄXXS,2013-04-24 09:00,<50
R1300457-27,GÄVLÄXXS,2013-04-24 19:00,50
R1300457-28,GÄVLÄXXS,2013-04-25 09:00,50
R1300457-29,GÄVLÄXXS,2013-04-25 19:00,<50
R1300457-30,GÄVLÄXXS,2013-04-26 09:00,100
R1300457-31,GÄVLÄXXS,2013-04-26 19:00,<50
R1300457-32,GÄVLÄXXS,2013-04-27 09:00,<50
R1300457-33,GÄVLÄXXS,2013-04-27 19:00,<50
R1300457-34,GÄVLÄXXS,2013-04-28 09:00,<50
R1300457-35,GÄVLÄXXS,2013-04-28 19:00,50
R1300457-36,GÄVLÄXXS,2013-04-29 09:00,<50
R1300457-37,GÄVLÄXXS,2013-04-29 19:00,100
R1300457-38,GÄVLÄXXS,2013-04-30 09:00,100
R1300457-39,GÄVLÄXXS,2013-04-30 19:00,50
R1300457-40,GÄVLÄXXS,2013-05-01 09:00,100
R1300457-41,GÄVLÄXXS,2013-05-01 19:00,<50
R1300457-42,GÄVLÄXXS,2013-05-02 09:00,50
R1300457-43,GÄVLÄXXS,2013-05-02 19:00,<50
R1300457-44,GÄVLÄXXS,2013-05-03 09:00,<50
R1300457-45,GÄVLÄXXS,2013-05-03 19:00,<50
R1300457-46,GÄVLÄXXS,2013-05-04 09:00,<50
R1300457-47,GÄVLÄXXS,2013-05-04 19:00,<50
R1300457-48,GÄVLÄXXS,2013-05-05 09:00,<50
R1300457-49,GÄVLÄXXS,2013-05-05 19:00,<50
R1300457-50,GÄVLÄXXS,2013-05-06 09:00,<50
R1300457-51,GÄVLÄXXS,2013-05-06 19:00,<50
R1300457-52,GÄVLÄXXS,2013-05-07 09:00,<50
R1300457-53,GÄVLÄXXS,2013-05-07 19:00,<50
R1300485-00,GÄVLÄXXS,2013-05-08 12:28,<50
R1300485-01,GÄVLÄXXS,2013-05-08 22:21,<50
R1300485-02,GÄVLÄXXS,2013-05-09 12:21,<50
R1300485-03,GÄVLÄXXS,2013-05-09 22:21,<50
R1300485-04,GÄVLÄXXS,2013-05-10 12:21,50
R1300485-05,GÄVLÄXXS,2013-05-10 22:21,<50
R1300485-06,GÄVLÄXXS,2013-05-11 12:21,50
R1300485-07,GÄVLÄXXS,2013-05-11 22:21,<50
R1300485-08,GÄVLÄXXS,2013-05-12 12:21,<50
R1300485-09,GÄVLÄXXS,2013-05-12 22:21,<50
R1300485-10,GÄVLÄXXS,2013-05-13 12:21,<50
R1300485-11,GÄVLÄXXS,2013-05-13 22:21,50
R1300485-12,GÄVLÄXXS,2013-05-14 12:21,<50
R1300485-13,GÄVLÄXXS,2013-05-14 22:21,<50
R1300485-14,GÄVLÄXXS,2013-05-15 12:21,<50
R1300485-15,GÄVLÄXXS,2013-05-15 22:21,<50
R1300485-16,GÄVLÄXXS,2013-05-16 12:21,<50
R1300485-17,GÄVLÄXXS,2013-05-16 22:21,<50
R1300485-18,GÄVLÄXXS,2013-05-17 12:21,<50
R1300485-19,GÄVLÄXXS,2013-05-17 22:21,<50
R1300485-20,GÄVLÄXXS,2013-05-18 12:21,<50
R1300485-21,GÄVLÄXXS,2013-05-18 22:21,<50
R1300485-22,GÄVLÄXXS,2013-05-19 12:21,<50
R1300485-23,GÄVLÄXXS,2013-05-19 22:21,<50
R1300485-24,GÄVLÄXXS,2013-05-20 12:21,<50
R1300485-25,GÄVLÄXXS,2013-05-20 22:21,200
R1300485-26,GÄVLÄXXS,2013-05-21 12:21,<50
R1300485-27,GÄVLÄXXS,2013-05-21 22:21,50
R1300485-28,GÄVLÄXXS,2013-05-22 12:21,<50
R1300486-00,GÄVLÄXXS,2013-05-23 15:24,100
R1300486-01,GÄVLÄXXS,2013-05-24 01:17,<50
R1300486-02,GÄVLÄXXS,2013-05-24 15:17,<50
R1300486-03,GÄVLÄXXS,2013-05-25 01:17,<50
R1300486-04,GÄVLÄXXS,2013-05-25 15:17,50
R1300486-05,GÄVLÄXXS,2013-05-26 01:17,50
R1300486-06,GÄVLÄXXS,2013-05-26 15:17,<50
R1300486-07,GÄVLÄXXS,2013-05-27 01:17,<50
R1300486-08,GÄVLÄXXS,2013-05-27 15:17,<50
R1300486-09,GÄVLÄXXS,2013-05-28 01:17,<50
R1300486-10,GÄVLÄXXS,2013-05-28 15:17,<50
R1300486-11,GÄVLÄXXS,2013-05-29 01:17,50
R1300486-12,GÄVLÄXXS,2013-05-29 15:17,50
R1300543-00,GÄVLÄXXS,2013-05-30 20:23,<50
R1300543-01,GÄVLÄXXS,2013-05-31 06:16,50
R1300543-02,GÄVLÄXXS,2013-05-31 20:16,50
R1300543-03,GÄVLÄXXS,2013-06-01 06:16,<50
R1300543-04,GÄVLÄXXS,2013-06-01 20:16,50
R1300543-05,GÄVLÄXXS,2013-06-02 06:16,200
R1300543-06,GÄVLÄXXS,2013-06-02 20:16,50
R1300543-07,GÄVLÄXXS,2013-06-03 06:16,<50
R1300543-08,GÄVLÄXXS,2013-06-03 20:16,<50
R1300543-09,GÄVLÄXXS,2013-06-04 06:16,<50
R1300543-10,GÄVLÄXXS,2013-06-04 20:16,<50
R1300737-00,GÄVLÄXXS,2013-06-05 06:16,<50
R1300737-01,GÄVLÄXXS,2013-06-05 20:16,50
R1300737-02,GÄVLÄXXS,2013-06-06 06:16,50
R1300737-03,GÄVLÄXXS,2013-06-06 20:16,<50
R1300737-04,GÄVLÄXXS,2013-06-07 06:16,100
R1300737-05,GÄVLÄXXS,2013-06-07 20:16,<50
R1300737-06,GÄVLÄXXS,2013-06-08 06:16,<50
R1300737-07,GÄVLÄXXS,2013-06-08 20:16,<50
R1300737-08,GÄVLÄXXS,2013-06-09 06:16,<50
R1300737-09,GÄVLÄXXS,2013-06-09 20:16,<50
R1300737-10,GÄVLÄXXS,2013-06-10 06:16,<50
R1300737-11,GÄVLÄXXS,2013-06-10 20:16,50
R1300737-12,GÄVLÄXXS,2013-06-11 06:16,50
R1300737-13,GÄVLÄXXS,2013-06-11 20:16,50
R1300737-14,GÄVLÄXXS,2013-06-12 06:16,50
R1300737-15,GÄVLÄXXS,2013-06-12 20:16,<50
R1300737-16,GÄVLÄXXS,2013-06-13 06:16,<50
R1300737-17,GÄVLÄXXS,2013-06-13 20:16,50
R1300737-18,GÄVLÄXXS,2013-06-14 06:16,50
R1300737-19,GÄVLÄXXS,2013-06-14 20:16,<50
R1300737-20,GÄVLÄXXS,2013-06-15 06:16,50
R1300737-21,GÄVLÄXXS,2013-06-15 20:16,50
R1300737-22,GÄVLÄXXS,2013-06-16 06:16,50
R1300737-23,GÄVLÄXXS,2013-06-16 20:16,<50
R1300738-00,GÄVLÄXXS,2013-06-20 14:32,<50
R1300738-01,GÄVLÄXXS,2013-06-21 00:26,50
R1300738-02,GÄVLÄXXS,2013-06-21 14:26,<50
R1300738-03,GÄVLÄXXS,2013-06-22 00:26,100
R1300738-04,GÄVLÄXXS,2013-06-22 14:26,<50
R1300738-05,GÄVLÄXXS,2013-06-23 00:26,200
R1300738-06,GÄVLÄXXS,2013-06-23 14:26,>400
R1300738-07,GÄVLÄXXS,2013-06-24 00:26,200
R1300738-08,GÄVLÄXXS,2013-06-24 14:26,100
R1300738-09,GÄVLÄXXS,2013-06-25 00:26,100
R1300738-10,GÄVLÄXXS,2013-06-25 14:26,200
R1300738-11,GÄVLÄXXS,2013-06-26 00:26,<50
R1300738-12,GÄVLÄXXS,2013-06-26 14:26,<50
R1300738-13,GÄVLÄXXS,2013-06-27 00:26,50
R1300738-14,GÄVLÄXXS,2013-06-27 14:26,100
R1300738-15,GÄVLÄXXS,2013-06-28 00:26,<50
R1300738-16,GÄVLÄXXS,2013-06-28 14:26,50
R1300738-17,GÄVLÄXXS,2013-06-29 00:26,50
R1300738-18,GÄVLÄXXS,2013-06-29 14:26,<50
R1300738-19,GÄVLÄXXS,2013-06-30 00:26,<50
R1300738-20,GÄVLÄXXS,2013-06-30 14:26,<50
R1300738-21,GÄVLÄXXS,2013-07-01 00:26,<50
R1300738-22,GÄVLÄXXS,2013-07-01 14:26,50
R1300738-23,GÄVLÄXXS,2013-07-02 00:26,<50
R1300738-24,GÄVLÄXXS,2013-07-02 14:26,<50
R1300738-25,GÄVLÄXXS,2013-07-03 00:26,<50
R1300738-26,GÄVLÄXXS,2013-07-03 14:26,<50
R1300738-27,GÄVLÄXXS,2013-07-04 00:26,<50
R1300738-28,GÄVLÄXXS,2013-07-04 14:26,50
R1300738-29,GÄVLÄXXS,2013-07-05 00:26,<50
R1300738-30,GÄVLÄXXS,2013-07-05 14:26,<50
R1300738-31,GÄVLÄXXS,2013-07-06 00:26,<50
R1300738-32,GÄVLÄXXS,2013-07-06 14:26,50
R1300738-33,GÄVLÄXXS,2013-07-07 00:26,<50
R1300738-34,GÄVLÄXXS,2013-07-07 14:26,<50
R1300738-35,GÄVLÄXXS,2013-07-08 00:26,<50
R1300738-36,GÄVLÄXXS,2013-07-08 14:26,50
R1300738-37,GÄVLÄXXS,2013-07-09 00:26,50
R1300738-38,GÄVLÄXXS,2013-07-09 14:26,<50
R1300738-39,GÄVLÄXXS,2013-07-10 00:26,<50
R1300738-40,GÄVLÄXXS,2013-07-10 14:26,<50
R1300738-41,GÄVLÄXXS,2013-07-11 00:26,<50
R1300738-42,GÄVLÄXXS,2013-07-11 14:26,<50
R1300738-43,GÄVLÄXXS,2013-07-12 00:26,<50
R1300738-44,GÄVLÄXXS,2013-07-12 14:26,<50
R1300738-45,GÄVLÄXXS,2013-07-13 00:26,50
R1300738-46,GÄVLÄXXS,2013-07-13 14:26,50
R1300738-47,GÄVLÄXXS,2013-07-14 00:26,50
R1300738-48,GÄVLÄXXS,2013-07-14 14:26,<50
R1300738-49,GÄVLÄXXS,2013-07-15 00:26,<50
R1300738-50,GÄVLÄXXS,2013-07-15 14:26,<50
R1300738-51,GÄVLÄXXS,2013-07-16 00:26,<50
R1300738-52,GÄVLÄXXS,2013-07-16 14:26,<50
R1300738-53,GÄVLÄXXS,2013-07-17 00:26,50
R1300738-54,GÄVLÄXXS,2013-07-17 14:26,100
R1300739-00,GÄVLÄXXS,2013-07-18 08:10,50
R1300739-01,GÄVLÄXXS,2013-07-18 18:03,<50
R1300739-02,GÄVLÄXXS,2013-07-19 08:03,<50
R1300739-03,GÄVLÄXXS,2013-07-19 18:03,<50
R1300739-04,GÄVLÄXXS,2013-07-20 08:03,<50
R1300739-05,GÄVLÄXXS,2013-07-20 18:03,<50
R1300739-06,GÄVLÄXXS,2013-07-21 08:03,<50
R1300739-07,GÄVLÄXXS,2013-07-21 18:03,<50
R1300739-08,GÄVLÄXXS,2013-07-22 08:03,<50
R1300739-09,GÄVLÄXXS,2013-07-22 18:03,<50
R1300739-10,GÄVLÄXXS,2013-07-23 08:03,<50
R1300739-11,GÄVLÄXXS,2013-07-23 18:03,<50
R1300739-12,GÄVLÄXXS,2013-07-24 08:03,<50
R1300739-13,GÄVLÄXXS,2013-07-24 18:03,<50
R1300739-14,GÄVLÄXXS,2013-07-25 08:03,<50
R1300739-15,GÄVLÄXXS,2013-07-25 18:03,<50
R1300739-16,GÄVLÄXXS,2013-07-26 08:03,<50
R1300739-17,GÄVLÄXXS,2013-07-26 18:03,<50
R1300739-18,GÄVLÄXXS,2013-07-27 08:03,<50
R1300739-19,GÄVLÄXXS,2013-07-27 18:03,<50
R1300739-20,GÄVLÄXXS,2013-07-28 08:03,<50
R1300739-21,GÄVLÄXXS,2013-07-28 18:03,<50
R1300739-22,GÄVLÄXXS,2013-07-29 08:03,<50
R1300739-23,GÄVLÄXXS,2013-07-29 18:03,<50
R1300739-24,GÄVLÄXXS,2013-07-30 08:03,<50
R1300739-25,GÄVLÄXXS,2013-07-30 18:03,<50
R1300739-26,GÄVLÄXXS,2013-07-31 08:03,200
R1300739-27,GÄVLÄXXS,2013-07-31 18:03,50
R1300739-28,GÄVLÄXXS,2013-08-01 08:03,<50
R1300739-29,GÄVLÄXXS,2013-08-01 18:03,50
R1300739-30,GÄVLÄXXS,2013-08-02 08:03,50
R1300739-31,GÄVLÄXXS,2013-08-02 18:03,50
R1300739-32,GÄVLÄXXS,2013-08-03 08:03,<50
R1300739-33,GÄVLÄXXS,2013-08-03 18:03,<50
R1300739-34,GÄVLÄXXS,2013-08-04 08:03,<50
R1300739-35,GÄVLÄXXS,2013-08-04 18:03,<50
R1300739-36,GÄVLÄXXS,2013-08-05 08:03,<50
R1300739-37,GÄVLÄXXS,2013-08-05 18:03,50
R1300739-38,GÄVLÄXXS,2013-08-06 08:03,<50
R1300739-39,GÄVLÄXXS,2013-08-06 18:03,<50
R1300739-40,GÄVLÄXXS,2013-08-07 08:03,<50
R1300739-41,GÄVLÄXXS,2013-08-07 18:03,<50
R1300739-42,GÄVLÄXXS,2013-08-08 08:03,50
R1300739-43,GÄVLÄXXS,2013-08-08 18:03,<50
R1300739-44,GÄVLÄXXS,2013-08-09 08:03,<50
R1300739-45,GÄVLÄXXS,2013-08-09 18:03,<50
R1300739-46,GÄVLÄXXS,2013-08-10 08:03,50
R1300739-47,GÄVLÄXXS,2013-08-10 18:03,<50
R1300739-48,GÄVLÄXXS,2013-08-11 08:03,<50
R1300739-49,GÄVLÄXXS,2013-08-11 18:03,100
R1300739-50,GÄVLÄXXS,2013-08-12 08:03,<50
R1300739-51,GÄVLÄXXS,2013-08-12 18:03,<50
R1300740-00,GÄVLÄXXS,2013-08-14 11:49,50
R1300740-01,GÄVLÄXXS,2013-08-14 21:43,200
R1300740-02,GÄVLÄXXS,2013-08-15 11:43,<50
R1300740-03,GÄVLÄXXS,2013-08-15 21:43,50
R1300740-04,GÄVLÄXXS,2013-08-16 11:43,<50
R1300740-05,GÄVLÄXXS,2013-08-16 21:43,<50
R1300740-06,GÄVLÄXXS,2013-08-17 11:43,50
R1300740-07,GÄVLÄXXS,2013-08-17 21:43,<50
R1300740-08,GÄVLÄXXS,2013-08-18 11:43,<50
R1300740-09,GÄVLÄXXS,2013-08-18 21:43,<50
R1300740-10,GÄVLÄXXS,2013-08-19 11:43,<50
R1300740-11,GÄVLÄXXS,2013-08-19 21:43,50
R1300740-12,GÄVLÄXXS,2013-08-20 11:43,50
R1300740-13,GÄVLÄXXS,2013-08-20 21:43,<50
R1300740-14,GÄVLÄXXS,2013-08-21 11:43,50
R1300740-15,GÄVLÄXXS,2013-08-21 21:43,<50
R1300740-16,GÄVLÄXXS,2013-08-22 11:43,<50
R1300740-17,GÄVLÄXXS,2013-08-22 21:43,<50
R1300740-18,GÄVLÄXXS,2013-08-23 11:43,50
R1300740-19,GÄVLÄXXS,2013-08-23 21:43,<50
R1300740-20,GÄVLÄXXS,2013-08-24 11:43,<50
R1300740-21,GÄVLÄXXS,2013-08-24 21:43,50
R1300740-22,GÄVLÄXXS,2013-08-25 11:43,<50
R1300740-23,GÄVLÄXXS,2013-08-25 21:43,<50
R1300740-24,GÄVLÄXXS,2013-08-26 11:43,<50
R1300740-25,GÄVLÄXXS,2013-08-26 21:43,<50
R1300740-26,GÄVLÄXXS,2013-08-27 11:43,50
R1300740-27,GÄVLÄXXS,2013-08-27 21:43,<50
R1300740-28,GÄVLÄXXS,2013-08-28 11:43,<50
R1300740-29,GÄVLÄXXS,2013-08-28 21:43,50
R1300740-30,GÄVLÄXXS,2013-08-29 11:43,<50
R1300740-31,GÄVLÄXXS,2013-08-29 21:43,<50
R1300740-32,GÄVLÄXXS,2013-08-30 11:43,<50
R1300740-33,GÄVLÄXXS,2013-08-30 21:43,<50
R1300740-34,GÄVLÄXXS,2013-08-31 11:43,<50
R1300740-35,GÄVLÄXXS,2013-08-31 21:43,50
R1300740-36,GÄVLÄXXS,2013-09-01 11:43,50
R1300740-37,GÄVLÄXXS,2013-09-01 21:43,50
R1300740-38,GÄVLÄXXS,2013-09-02 11:43,50
R1300740-39,GÄVLÄXXS,2013-09-02 21:43,50
R1300740-40,GÄVLÄXXS,2013-09-03 11:43,<50
R1300740-41,GÄVLÄXXS,2013-09-03 21:43,<50
R1300740-42,GÄVLÄXXS,2013-09-04 11:43,<50
R1300740-43,GÄVLÄXXS,2013-09-04 21:43,<50
R1300740-44,GÄVLÄXXS,2013-09-05 11:43,<50
R1300740-45,GÄVLÄXXS,2013-09-05 21:43,<50
R1300740-46,GÄVLÄXXS,2013-09-06 11:43,<50
R1300740-47,GÄVLÄXXS,2013-09-06 21:43,50
R1300740-48,GÄVLÄXXS,2013-09-07 11:43,<50
R1300740-49,GÄVLÄXXS,2013-09-07 21:43,100
R1300740-50,GÄVLÄXXS,2013-09-08 11:43,50
R1300740-51,GÄVLÄXXS,2013-09-08 21:43,<50
R1300740-52,GÄVLÄXXS,2013-09-09 11:43,50
R1300740-53,GÄVLÄXXS,2013-09-09 21:43,<50
R1300740-54,GÄVLÄXXS,2013-09-10 11:43,50
R1300740-55,GÄVLÄXXS,2013-09-10 20:43,50
R1300741-00,GÄVLÄXXS,2013-09-11 11:18,<50
R1300741-01,GÄVLÄXXS,2013-09-11 21:12,50
R1300741-02,GÄVLÄXXS,2013-09-12 11:12,<50
R1300741-03,GÄVLÄXXS,2013-09-12 21:12,100
R1300741-04,GÄVLÄXXS,2013-09-13 11:12,50
R1300741-05,GÄVLÄXXS,2013-09-13 21:12,<50
R1300741-06,GÄVLÄXXS,2013-09-14 11:12,<50
R1300741-07,GÄVLÄXXS,2013-09-14 21:12,<50
R1300741-08,GÄVLÄXXS,2013-09-15 11:12,50
R1300741-09,GÄVLÄXXS,2013-09-15 21:12,50
R1300741-10,GÄVLÄXXS,2013-09-16 11:12,50
R1300741-11,GÄVLÄXXS,2013-09-16 21:12,<50
R1300741-12,GÄVLÄXXS,2013-09-17 11:12,<50
R1300741-13,GÄVLÄXXS,2013-09-17 21:12,50
R1300741-14,GÄVLÄXXS,2013-09-18 11:12,<50
R1300741-15,GÄVLÄXXS,2013-09-18 21:12,50
R1300741-16,GÄVLÄXXS,2013-09-19 11:12,<50
R1300741-17,GÄVLÄXXS,2013-09-19 21:12,<50
R1300797-00,GÄVLÄXXS,2013-09-20 11:12,<50
R1300797-01,GÄVLÄXXS,2013-09-20 21:12,<50
R1300797-02,GÄVLÄXXS,2013-09-21 11:12,50
R1300797-03,GÄVLÄXXS,2013-09-21 21:12,<50
R1300797-04,GÄVLÄXXS,2013-09-22 11:12,<50
R1300797-05,GÄVLÄXXS,2013-09-22 21:12,<50
R1300797-06,GÄVLÄXXS,2013-09-23 11:12,<50
R1300797-07,GÄVLÄXXS,2013-09-23 21:12,<50
R1300797-08,GÄVLÄXXS,2013-09-24 11:12,<50
R1300797-09,GÄVLÄXXS,2013-09-24 21:12,<50
R1300797-10,GÄVLÄXXS,2013-09-25 11:12,<50
R1300797-11,GÄVLÄXXS,2013-09-25 21:12,50
R1300797-12,GÄVLÄXXS,2013-09-26 11:12,50
R1300797-13,GÄVLÄXXS,2013-09-26 21:12,<50
R1300797-14,GÄVLÄXXS,2013-09-27 11:12,50
R1300797-15,GÄVLÄXXS,2013-09-27 21:12,50
R1300797-16,GÄVLÄXXS,2013-09-28 11:12,50
R1300797-17,GÄVLÄXXS,2013-09-28 21:12,50
R1300797-18,GÄVLÄXXS,2013-09-29 11:12,50
R1300797-19,GÄVLÄXXS,2013-09-29 21:12,100
R1300797-20,GÄVLÄXXS,2013-09-30 11:12,50
R1300797-21,GÄVLÄXXS,2013-09-30 21:12,<50
R1300797-22,GÄVLÄXXS,2013-10-01 11:12,<50
R1300797-23,GÄVLÄXXS,2013-10-01 21:12,50
R1300797-24,GÄVLÄXXS,2013-10-02 11:12,100
R1300797-25,GÄVLÄXXS,2013-10-02 21:12,<50
R1300797-26,GÄVLÄXXS,2013-10-03 11:12,<50
R1300797-27,GÄVLÄXXS,2013-10-03 21:12,50
R1300797-28,GÄVLÄXXS,2013-10-04 11:12,50
R1300797-29,GÄVLÄXXS,2013-10-04 21:12,<50
R1300797-30,GÄVLÄXXS,2013-10-05 11:12,<50
R1300797-31,GÄVLÄXXS,2013-10-05 21:12,<50
R1300797-32,GÄVLÄXXS,2013-10-06 11:12,<50
R1300797-33,GÄVLÄXXS,2013-10-06 21:12,<50
R1300797-34,GÄVLÄXXS,2013-10-07 11:12,<50
R1300797-35,GÄVLÄXXS,2013-10-07 21:12,50
R1300797-36,GÄVLÄXXS,2013-10-08 11:12,<50
R1300797-37,GÄVLÄXXS,2013-10-08 20:12,<50
R1300818-00,GÄVLÄXXS,2013-10-09 13:59,<50
R1300819-00,GÄVLÄXXS,2013-10-09 23:53,<50
R1300820-00,GÄVLÄXXS,2013-10-10 13:53,50
R1300821-00,GÄVLÄXXS,2013-10-10 23:53,50
R1300822-00,GÄVLÄXXS,2013-10-11 13:53,50
R1300823-00,GÄVLÄXXS,2013-10-11 23:53,100
R1300824-00,GÄVLÄXXS,2013-10-12 13:53,<50
R1300825-00,GÄVLÄXXS,2013-10-12 23:53,100
R1300826-00,GÄVLÄXXS,2013-10-13 13:53,<50
R1300827-00,GÄVLÄXXS,2013-10-13 23:53,<50
R1300828-00,GÄVLÄXXS,2013-10-14 13:53,<50
R1300829-00,GÄVLÄXXS,2013-10-14 23:53,50
R1300830-00,GÄVLÄXXS,2013-10-15 13:53,<50
R1300831-00,GÄVLÄXXS,2013-10-15 23:53,50
R1300832-00,GÄVLÄXXS,2013-10-16 13:53,50
R1300833-00,GÄVLÄXXS,2013-10-16 23:53,<50
R1300834-00,GÄVLÄXXS,2013-10-17 13:53,50
R1300835-00,GÄVLÄXXS,2013-10-17 23:53,<50
R1300836-00,GÄVLÄXXS,2013-10-18 13:53,50
R1300837-00,GÄVLÄXXS,2013-10-18 23:53,<50
R1300838-00,GÄVLÄXXS,2013-10-19 13:53,<50
R1300839-00,GÄVLÄXXS,2013-10-19 23:53,<50
R1300840-00,GÄVLÄXXS,2013-10-20 13:53,50
R1300841-00,GÄVLÄXXS,2013-10-20 23:53,<50
R1300842-00,GÄVLÄXXS,2013-10-21 13:53,50
R1300843-00,GÄVLÄXXS,2013-10-21 23:53,50
R1300844-00,GÄVLÄXXS,2013-10-22 13:53,<50
R1300845-00,GÄVLÄXXS,2013-10-22 23:53,100
R1300846-00,GÄVLÄXXS,2013-10-23 13:53,100
R1300847-00,GÄVLÄXXS,2013-10-23 23:53,50
R1300848-00,GÄVLÄXXS,2013-10-24 13:53,<50
R1300849-00,GÄVLÄXXS,2013-10-24 23:53,200
R1300850-00,GÄVLÄXXS,2013-10-25 13:53,<50
R1300851-00,GÄVLÄXXS,2013-10-25 23:53,100
R1300852-00,GÄVLÄXXS,2013-10-26 13:53,100
R1300853-00,GÄVLÄXXS,2013-10-26 23:53,50
R1300854-00,GÄVLÄXXS,2013-10-27 13:53,<50
R1300855-00,GÄVLÄXXS,2013-10-27 23:53,<50
R1300856-00,GÄVLÄXXS,2013-10-28 13:53,50
R1300857-00,GÄVLÄXXS,2013-10-28 23:53,200
R1300858-00,GÄVLÄXXS,2013-10-29 13:53,100
R1300859-00,GÄVLÄXXS,2013-10-29 23:53,100
R1300860-00,GÄVLÄXXS,2013-10-30 13:53,200
R1300861-00,GÄVLÄXXS,2013-10-30 23:53,>400
R1300862-00,GÄVLÄXXS,2013-10-31 13:53,200
R1300863-00,GÄVLÄXXS,2013-10-31 23:53,200
R1300864-00,GÄVLÄXXS,2013-11-01 13:53,200
R1300865-00,GÄVLÄXXS,2013-11-01 23:53,100
R1300866-00,GÄVLÄXXS,2013-11-02 13:53,>400
R1300867-00,GÄVLÄXXS,2013-11-02 23:53,200
R1300868-00,GÄVLÄXXS,2013-11-03 13:53,400
R1300869-00,GÄVLÄXXS,2013-11-03 23:53,100
R1300870-00,GÄVLÄXXS,2013-11-04 13:53,100
R1300871-00,GÄVLÄXXS,2013-11-04 23:53,100
R1300872-00,GÄVLÄXXS,2013-11-05 13:53,100
R1300873-00,GÄVLÄXXS,2013-11-05 22:53,100
R1400555-00,GÄVLÄXXS,2013-11-06 13:16,100
R1400555-01,GÄVLÄXXS,2013-11-06 23:09,50
R1400555-02,GÄVLÄXXS,2013-11-07 13:09,50
R1400555-03,GÄVLÄXXS,2013-11-07 23:09,<50
R1400555-04,GÄVLÄXXS,2013-11-08 13:09,<50
R1400555-05,GÄVLÄXXS,2013-11-08 23:09,50
R1400555-06,GÄVLÄXXS,2013-11-09 13:09,<50
R1400555-07,GÄVLÄXXS,2013-11-09 23:09,50
R1400555-08,GÄVLÄXXS,2013-11-10 13:09,<50
R1400555-09,GÄVLÄXXS,2013-11-10 23:09,50
R1400555-10,GÄVLÄXXS,2013-11-11 13:09,<50
R1400555-11,GÄVLÄXXS,2013-11-11 23:09,100
R1400555-12,GÄVLÄXXS,2013-11-12 13:09,50
R1400555-13,GÄVLÄXXS,2013-11-12 23:09,<50
R1400557-00,GÄVLÄXXS,2013-11-13 16:41,<50
R1400557-01,GÄVLÄXXS,2013-11-14 02:35,>400
R1400557-02,GÄVLÄXXS,2013-11-14 16:35,<50
R1400557-03,GÄVLÄXXS,2013-11-15 02:35,<50
R1400557-04,GÄVLÄXXS,2013-11-15 16:35,50
R1400557-05,GÄVLÄXXS,2013-11-16 02:35,200
R1400557-06,GÄVLÄXXS,2013-11-16 16:35,<50
R1400557-07,GÄVLÄXXS,2013-11-17 02:35,<50
R1400557-08,GÄVLÄXXS,2013-11-17 16:35,<50
R1400557-09,GÄVLÄXXS,2013-11-18 02:35,50
R1400557-10,GÄVLÄXXS,2013-11-18 16:35,50
R1400557-11,GÄVLÄXXS,2013-11-19 02:35,<50
R1400557-12,GÄVLÄXXS,2013-11-19 16:35,<50
R1400557-13,GÄVLÄXXS,2013-11-20 02:35,<50
R1400557-14,GÄVLÄXXS,2013-11-20 16:35,<50
R1400557-15,GÄVLÄXXS,2013-11-21 02:35,<50
R1400557-16,GÄVLÄXXS,2013-11-21 16:35,<50
R1400557-17,GÄVLÄXXS,2013-11-22 02:35,50
R1400557-18,GÄVLÄXXS,2013-11-22 16:35,200
R1400557-19,GÄVLÄXXS,2013-11-23 02:35,50
R1400557-20,GÄVLÄXXS,2013-11-23 16:35,50
R1400557-21,GÄVLÄXXS,2013-11-24 02:35,<50
R1400557-22,GÄVLÄXXS,2013-11-24 16:35,<50
R1400557-23,GÄVLÄXXS,2013-11-25 02:35,50
R1400557-24,GÄVLÄXXS,2013-11-25 16:35,<50
R1400557-25,GÄVLÄXXS,2013-11-26 02:35,<50
R1400557-26,GÄVLÄXXS,2013-11-26 16:35,<50
R1400557-27,GÄVLÄXXS,2013-11-27 02:35,50
R1400557-28,GÄVLÄXXS,2013-11-27 16:35,<50
R1400557-29,GÄVLÄXXS,2013-11-28 02:35,<50
R1400557-30,GÄVLÄXXS,2013-11-28 16:35,<50
R1400557-31,GÄVLÄXXS,2013-11-29 02:35,50
R1400557-32,GÄVLÄXXS,2013-11-29 16:35,<50
R1400557-33,GÄVLÄXXS,2013-11-30 02:35,100
R1400557-34,GÄVLÄXXS,2013-11-30 16:35,<50
R1400557-35,GÄVLÄXXS,2013-12-01 02:35,100
R1400557-36,GÄVLÄXXS,2013-12-01 16:35,<50
R1400557-37,GÄVLÄXXS,2013-12-02 02:35,<50
R1400557-38,GÄVLÄXXS,2013-12-02 16:35,<50
R1400557-39,GÄVLÄXXS,2013-12-03 02:35,50
R1400557-40,GÄVLÄXXS,2013-12-03 16:35,<50
R1400557-41,GÄVLÄXXS,2013-12-04 02:35,<50
R1400557-42,GÄVLÄXXS,2013-12-04 16:35,<50
R1400557-43,GÄVLÄXXS,2013-12-05 02:35,50
